Type,Units,Time,X Position,Y Position,Y Encoder,Z Position,Z Encoder,Yaw,Pitch,WAFBC Drag,WAFBC Side,WAFBC Lift,WAFBC Roll,WAFBC Pitch,WAFBC Yaw,WAFMC Drag,WAFMC Side,WAFMC Lift,WAFMC Roll,WAFMC Pitch,WAFMC Yaw,BAFMC Axial,BAFMC Side,BAFMC Normal,BAFMC Roll,BAFMC Pitch,BAFMC Yaw,DPT250,DPT251,PT250,TE250,Velocity,Dynamic Pressure,Mach,Reynolds Number per ft,Velocity Setpoint,Temperature Setpoint,cDAQ AI0,cDAQ AI1,cDAQ AI2,cDAQ AI3,cDAQ AI4,cDAQ AI5,cDAQ AI6,cDAQ AI7,cRIO AI0,cRIO AI1,cRIO AI2,cRIO AI3,Drag (raw),Side (raw),Lift (raw),Roll (raw),Pitch (raw),Yaw (raw)
Sing,USC,220407 14:16:44.563, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.999998,-0.000000, 0.005901, 0.009207, 0.000405, 0.131855,-0.237718, 0.015186, 0.005901, 0.009207, 0.000405, 0.131855,-0.237718, 0.015186, 0.006219, 0.008995, 0.000405, 0.123478,-0.242175, 0.015186, 0.000000, 0.000022,14.579748,72.968446, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,72.968449,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001402,-10.375275,-0.000054,,,,,
Sing,USC,220407 14:17:02.169, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-0.000000, 0.002233, 0.015418,-0.007632,-0.026268, 0.062028,-0.008921, 0.002233, 0.015418,-0.007632,-0.026268, 0.062028,-0.008921, 0.002233, 0.015418,-0.007632,-0.026268, 0.062028,-0.008921, 0.000000, 0.000013,14.578228,72.968557, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,72.968557,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001439,-10.375275,-0.000025,,,,,
Sing,USC,220407 14:17:19.763, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.999999,-0.000000,-0.000899, 0.023044,-0.011589,-0.182872, 0.330304,-0.038925,-0.000899, 0.023044,-0.011589,-0.182872, 0.330304,-0.038925,-0.001703, 0.022999,-0.011589,-0.194288, 0.323721,-0.038925, 0.000000, 0.000017,14.579083,72.969667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,72.969640,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001402,-10.375275,-0.000001,,,,,
Sing,USC,220407 14:17:37.365, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.000000,-0.000000,-0.003654, 0.032296,-0.032418,-0.345418, 0.633779,-0.068000,-0.003654, 0.032296,-0.032418,-0.345418, 0.633779,-0.068000,-0.005898, 0.031962,-0.032418,-0.388787, 0.608140,-0.068000, 0.000000, 0.000014,14.578209,72.970366, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,72.970325,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001449,-10.375275, 0.000021,,,,,
Sing,USC,220407 14:17:54.967, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5.999999,-0.000001,-0.007180, 0.034398,-0.052660,-0.519673, 0.922583,-0.101385,-0.007180, 0.034398,-0.052660,-0.519673, 0.922583,-0.101385,-0.010736, 0.033460,-0.052660,-0.613262, 0.863208,-0.101385, 0.000000, 0.000027,14.577312,72.969408, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,72.969441,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001414,-10.375275, 0.000050,,,,,
Sing,USC,220407 14:18:12.580, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 8.000000,-0.000000,-0.010022, 0.046440,-0.062667,-0.697540, 1.200854,-0.134453,-0.010022, 0.046440,-0.062667,-0.697540, 1.200854,-0.134453,-0.016388, 0.044593,-0.062667,-0.857879, 1.092089,-0.134453, 0.000000, 0.000019,14.577642,72.969681, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,72.969645,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001394,-10.375275, 0.000072,,,,,
Sing,USC,220407 14:18:30.166, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 9.999999,-0.000000,-0.016844, 0.048556,-0.081317,-0.889288, 1.480274,-0.167969,-0.016844, 0.048556,-0.081317,-0.889288, 1.480274,-0.167969,-0.025020, 0.044893,-0.081317,-1.132824, 1.303362,-0.167969, 0.000000, 0.000024,14.578643,72.969441, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,72.969419,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001401,-10.375275, 0.000123,,,,,
Sing,USC,220407 14:18:47.763, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,12.000000,-0.000000,-0.020039, 0.054933,-0.086348,-1.085789, 1.754202,-0.202298,-0.020039, 0.054933,-0.086348,-1.085789, 1.754202,-0.202298,-0.031022, 0.049566,-0.086348,-1.426781, 1.490120,-0.202298, 0.000000, 0.000015,14.582912,72.970026, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,72.970046,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001414,-10.375275, 0.000149,,,,,
Sing,USC,220407 14:19:05.370, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,13.999999,-0.000000,-0.015837, 0.062687,-0.107152,-1.287726, 2.039682,-0.242972,-0.015837, 0.062687,-0.107152,-1.287726, 2.039682,-0.242972,-0.030532, 0.056994,-0.107152,-1.742919, 1.667565,-0.242972, 0.000000, 0.000012,14.583033,72.970756, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,72.970761,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001441,-10.375275, 0.000126,,,,,
Sing,USC,220407 14:19:22.967, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,16.000000,-0.000000,-0.027015, 0.076992,-0.104163,-1.486310, 2.292979,-0.287064,-0.027015, 0.076992,-0.104163,-1.486310, 2.292979,-0.287064,-0.047190, 0.066563,-0.104163,-2.060764, 1.794470,-0.287064, 0.000000, 0.000012,14.578878,72.971643, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,72.971632,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001475,-10.375275, 0.000202,,,,,
Sing,USC,220407 14:19:40.565, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,18.000000,-0.000000,-0.039832, 0.085738,-0.142141,-1.702068, 2.564084,-0.334182,-0.039832, 0.085738,-0.142141,-1.702068, 2.564084,-0.334182,-0.064377, 0.069233,-0.142141,-2.411108, 1.912620,-0.334182, 0.000000, 0.000038,14.580138,72.971328, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,72.971319,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001449,-10.375275, 0.000292,,,,,
Sing,USC,220407 14:19:58.165, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,20.000000,-0.000000,-0.053303, 0.092989,-0.151754,-1.916918, 2.846100,-0.384673,-0.053303, 0.092989,-0.151754,-1.916918, 2.846100,-0.384673,-0.081893, 0.069151,-0.151754,-2.774738, 2.018835,-0.384673, 0.000000, 0.000022,14.581028,72.970510, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,72.970557,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001443,-10.375275, 0.000386,,,,,
