-0.010994	-0.030279	-0.045943	-0.052600	-0.055205	-0.058332	-0.057935	-0.041749	-0.040795	-0.050824	-0.053877	-0.055505	-0.051678	-0.031586	-0.044578	-0.044244	-0.028323	-0.023335	-0.037068	-0.003885
-0.011574	-0.031025	-0.046492	-0.053739	-0.055479	-0.058711	-0.058178	-0.041645	-0.041169	-0.051312	-0.054800	-0.056804	-0.051896	-0.031965	-0.045137	-0.044631	-0.028592	-0.023920	-0.037281	-0.004327
-0.012394	-0.030859	-0.046699	-0.053151	-0.055994	-0.059046	-0.058139	-0.042390	-0.041387	-0.051317	-0.055318	-0.056643	-0.051782	-0.032289	-0.044823	-0.044985	-0.028990	-0.024250	-0.037602	-0.003690
-0.012991	-0.030686	-0.046248	-0.052149	-0.055974	-0.058861	-0.058069	-0.042770	-0.041428	-0.051720	-0.056296	-0.056777	-0.051988	-0.031866	-0.044686	-0.044891	-0.029062	-0.024844	-0.037499	-0.003298
-0.013425	-0.030556	-0.045632	-0.051751	-0.055521	-0.058588	-0.058223	-0.043023	-0.041163	-0.051941	-0.057058	-0.057132	-0.052244	-0.031453	-0.045185	-0.045097	-0.028926	-0.024822	-0.037171	-0.003312
-0.013782	-0.029976	-0.045246	-0.050759	-0.055325	-0.058641	-0.058253	-0.043930	-0.041103	-0.051589	-0.056935	-0.056448	-0.052237	-0.031887	-0.045501	-0.045616	-0.029632	-0.024659	-0.037085	-0.002790
-0.013515	-0.029939	-0.045256	-0.050393	-0.055230	-0.058666	-0.058172	-0.044178	-0.041184	-0.051418	-0.056511	-0.055665	-0.052469	-0.031956	-0.045496	-0.045633	-0.029614	-0.024537	-0.036784	-0.002498
-0.012736	-0.030092	-0.045242	-0.051277	-0.055063	-0.058430	-0.058166	-0.043362	-0.040965	-0.051407	-0.056268	-0.056377	-0.052513	-0.031815	-0.045557	-0.045261	-0.028857	-0.024232	-0.036397	-0.002973
-0.012709	-0.029465	-0.045187	-0.051620	-0.054959	-0.058458	-0.058107	-0.042553	-0.041046	-0.051039	-0.056101	-0.056693	-0.052688	-0.032193	-0.045312	-0.044976	-0.028953	-0.023740	-0.036563	-0.003382
-0.012539	-0.029439	-0.045594	-0.051924	-0.054993	-0.058720	-0.058072	-0.042478	-0.041088	-0.050834	-0.055910	-0.056455	-0.052901	-0.032517	-0.045317	-0.045287	-0.029005	-0.023603	-0.037070	-0.003380
-0.011612	-0.030319	-0.045976	-0.052817	-0.055071	-0.058401	-0.057934	-0.041796	-0.041000	-0.051195	-0.054986	-0.056419	-0.053033	-0.032061	-0.044896	-0.044986	-0.028914	-0.024040	-0.037199	-0.003750
-0.010718	-0.031479	-0.046850	-0.053512	-0.055155	-0.058249	-0.057727	-0.041423	-0.040867	-0.051535	-0.054030	-0.056082	-0.052545	-0.031639	-0.044655	-0.044668	-0.028945	-0.024042	-0.037358	-0.004203
-0.010141	-0.032543	-0.048100	-0.053557	-0.055339	-0.058424	-0.057702	-0.041882	-0.040720	-0.051599	-0.053213	-0.054812	-0.051750	-0.031739	-0.044820	-0.044921	-0.028965	-0.024009	-0.037659	-0.003847
-0.009768	-0.034207	-0.048859	-0.053523	-0.055713	-0.058413	-0.057759	-0.042180	-0.040826	-0.051932	-0.051717	-0.053068	-0.051376	-0.031642	-0.044850	-0.044935	-0.028922	-0.024470	-0.037583	-0.003440
-0.009114	-0.035675	-0.049344	-0.053933	-0.055910	-0.058406	-0.057725	-0.042773	-0.040853	-0.052179	-0.050669	-0.052765	-0.050563	-0.031612	-0.045464	-0.045294	-0.028883	-0.024643	-0.037238	-0.003493
-0.008976	-0.035153	-0.049203	-0.053058	-0.056025	-0.058500	-0.057639	-0.042848	-0.040912	-0.051786	-0.050369	-0.052360	-0.050103	-0.031879	-0.045429	-0.045556	-0.029162	-0.024263	-0.037001	-0.003083
-0.009036	-0.034379	-0.048712	-0.052091	-0.056031	-0.058787	-0.057555	-0.041974	-0.040960	-0.051641	-0.050519	-0.052147	-0.050434	-0.032077	-0.045327	-0.045398	-0.029281	-0.024106	-0.036769	-0.002742
-0.009121	-0.033752	-0.047789	-0.052492	-0.055631	-0.058468	-0.057399	-0.041796	-0.040910	-0.051642	-0.050890	-0.053161	-0.050675	-0.031944	-0.045434	-0.044907	-0.028781	-0.023980	-0.036500	-0.003161
-0.009581	-0.032739	-0.047466	-0.052857	-0.055501	-0.058481	-0.057395	-0.042333	-0.040693	-0.051288	-0.051604	-0.053954	-0.050969	-0.032286	-0.045265	-0.044814	-0.028684	-0.023529	-0.036631	-0.003522
-0.009627	-0.032389	-0.047915	-0.053113	-0.055638	-0.058767	-0.057432	-0.042531	-0.040742	-0.051119	-0.052260	-0.054520	-0.051593	-0.032566	-0.045342	-0.044944	-0.028853	-0.023340	-0.036965	-0.003528
-0.009590	-0.032887	-0.048004	-0.053847	-0.055717	-0.058489	-0.057471	-0.042382	-0.041058	-0.051521	-0.052338	-0.055268	-0.052282	-0.032428	-0.045272	-0.044755	-0.028725	-0.023767	-0.037181	-0.003947
-0.009787	-0.033282	-0.048226	-0.054228	-0.055723	-0.058452	-0.057478	-0.042173	-0.041075	-0.051755	-0.052156	-0.055312	-0.052300	-0.032349	-0.045050	-0.044861	-0.028969	-0.024139	-0.037433	-0.004296
-0.009602	-0.033204	-0.048266	-0.053315	-0.055556	-0.058334	-0.057586	-0.042527	-0.040793	-0.051732	-0.051924	-0.054773	-0.051870	-0.032067	-0.044881	-0.045245	-0.029192	-0.024157	-0.037651	-0.003754
-0.009719	-0.033323	-0.047602	-0.052617	-0.055405	-0.058079	-0.057621	-0.042513	-0.040580	-0.052181	-0.052391	-0.054780	-0.051822	-0.031626	-0.044944	-0.045508	-0.029160	-0.024661	-0.037529	-0.003327
-0.010349	-0.033484	-0.047160	-0.052573	-0.055190	-0.057849	-0.057537	-0.042541	-0.040613	-0.052487	-0.052539	-0.054652	-0.051516	-0.031469	-0.045011	-0.045393	-0.029202	-0.024931	-0.037107	-0.003262
