-0.006480	-0.073861	-0.082610	-0.078093	-0.072480	-0.068692	-0.065461	-0.047832	-0.042650	-0.042317	-0.022174	-0.031165	-0.035004	-0.032993	-0.040971	-0.041730	-0.027443	-0.023901	-0.038859	-0.003516
-0.006514	-0.074284	-0.082152	-0.078085	-0.072422	-0.068310	-0.065380	-0.048074	-0.042776	-0.042728	-0.021843	-0.030821	-0.034799	-0.032740	-0.041199	-0.041622	-0.027539	-0.024207	-0.038470	-0.003543
-0.006573	-0.073963	-0.082252	-0.077086	-0.072519	-0.068802	-0.065527	-0.048786	-0.042737	-0.042331	-0.022035	-0.030163	-0.034398	-0.033583	-0.041514	-0.042091	-0.027796	-0.023869	-0.038352	-0.003206
-0.006435	-0.072609	-0.081460	-0.076227	-0.072277	-0.068807	-0.065503	-0.048993	-0.042815	-0.041979	-0.021933	-0.029829	-0.034401	-0.033886	-0.041525	-0.042409	-0.027643	-0.023493	-0.037995	-0.002709
-0.006256	-0.071703	-0.080704	-0.076794	-0.072345	-0.069019	-0.065621	-0.048514	-0.043027	-0.042132	-0.021799	-0.030017	-0.034879	-0.033804	-0.041950	-0.042228	-0.027826	-0.023582	-0.037876	-0.002958
-0.006671	-0.071719	-0.081077	-0.077469	-0.072489	-0.069438	-0.065683	-0.048597	-0.043283	-0.041812	-0.021351	-0.030013	-0.034712	-0.033887	-0.042099	-0.042373	-0.028024	-0.023093	-0.038024	-0.003382
-0.007145	-0.072079	-0.081437	-0.077520	-0.072556	-0.069597	-0.065441	-0.048738	-0.043740	-0.041520	-0.020724	-0.029585	-0.034723	-0.033922	-0.041771	-0.042209	-0.027658	-0.022735	-0.038200	-0.003378
-0.006536	-0.072691	-0.081773	-0.078206	-0.072265	-0.069054	-0.065376	-0.047849	-0.043533	-0.041780	-0.020734	-0.030084	-0.034612	-0.033474	-0.041475	-0.041678	-0.026735	-0.022971	-0.038374	-0.003915
-0.006498	-0.073209	-0.082155	-0.078700	-0.072134	-0.068668	-0.065350	-0.047459	-0.043326	-0.041930	-0.020475	-0.030071	-0.034080	-0.032985	-0.040917	-0.041338	-0.026776	-0.023099	-0.038567	-0.004306
-0.006803	-0.073681	-0.082626	-0.078354	-0.072346	-0.068940	-0.065482	-0.048351	-0.043220	-0.041929	-0.020730	-0.029885	-0.033731	-0.033266	-0.041057	-0.042141	-0.027229	-0.023133	-0.038974	-0.003817
-0.006936	-0.073873	-0.082273	-0.077967	-0.072560	-0.069004	-0.065556	-0.048828	-0.043268	-0.042384	-0.020907	-0.029854	-0.034134	-0.033274	-0.041240	-0.042482	-0.027842	-0.023847	-0.038873	-0.003477
-0.007234	-0.073683	-0.081912	-0.078118	-0.072659	-0.069286	-0.065623	-0.049048	-0.043424	-0.042658	-0.020971	-0.029361	-0.034264	-0.033305	-0.041538	-0.042336	-0.027999	-0.024348	-0.038629	-0.003483
-0.007822	-0.074474	-0.082749	-0.077921	-0.072849	-0.069394	-0.065667	-0.049358	-0.043459	-0.042135	-0.020678	-0.028329	-0.033506	-0.033360	-0.041394	-0.042570	-0.027676	-0.023637	-0.038589	-0.003019
-0.008457	-0.076299	-0.083706	-0.077645	-0.073091	-0.069413	-0.065660	-0.049352	-0.043444	-0.041802	-0.019603	-0.027274	-0.033217	-0.033270	-0.041098	-0.042289	-0.027446	-0.023214	-0.038146	-0.002686
-0.008376	-0.076026	-0.083305	-0.078155	-0.072799	-0.069350	-0.065715	-0.048918	-0.043161	-0.041714	-0.019317	-0.027788	-0.033057	-0.033247	-0.041419	-0.041719	-0.027009	-0.023200	-0.037708	-0.003083
-0.008031	-0.073705	-0.082088	-0.077940	-0.072618	-0.069203	-0.065592	-0.048408	-0.043085	-0.041323	-0.020233	-0.029345	-0.033121	-0.033498	-0.041322	-0.041718	-0.026981	-0.022767	-0.037901	-0.003245
-0.007105	-0.071765	-0.081128	-0.077390	-0.072658	-0.069589	-0.065678	-0.048433	-0.043129	-0.041321	-0.021649	-0.030580	-0.034246	-0.033993	-0.041247	-0.041834	-0.027143	-0.022736	-0.038283	-0.003323
-0.006065	-0.070556	-0.080243	-0.077928	-0.072460	-0.069522	-0.065698	-0.048373	-0.043339	-0.041816	-0.022252	-0.031498	-0.035310	-0.033788	-0.041420	-0.041605	-0.027244	-0.023318	-0.038356	-0.003980
-0.006492	-0.071553	-0.081172	-0.079083	-0.072508	-0.069437	-0.065710	-0.048272	-0.043757	-0.042002	-0.021651	-0.030999	-0.035227	-0.033827	-0.041363	-0.041509	-0.027776	-0.023815	-0.038616	-0.004499
-0.007409	-0.073469	-0.082561	-0.078798	-0.072647	-0.069524	-0.065800	-0.048786	-0.043739	-0.041847	-0.021025	-0.029733	-0.034322	-0.033774	-0.041067	-0.041705	-0.027693	-0.023722	-0.039007	-0.003997
-0.007507	-0.073488	-0.081420	-0.077229	-0.072582	-0.068870	-0.065629	-0.048622	-0.043554	-0.042214	-0.021327	-0.030039	-0.033982	-0.032904	-0.040579	-0.041567	-0.027264	-0.023819	-0.038753	-0.003407
-0.006505	-0.071311	-0.079369	-0.076022	-0.072160	-0.068333	-0.065553	-0.048098	-0.043218	-0.042601	-0.022140	-0.030951	-0.034145	-0.032366	-0.040475	-0.041332	-0.027369	-0.023928	-0.038420	-0.003303
-0.005590	-0.068465	-0.078352	-0.074945	-0.071679	-0.068620	-0.065392	-0.048845	-0.043083	-0.042165	-0.023195	-0.031188	-0.034231	-0.032607	-0.040853	-0.041895	-0.027305	-0.023435	-0.038218	-0.002895
-0.005010	-0.067549	-0.078343	-0.074826	-0.071784	-0.069003	-0.065283	-0.049634	-0.043320	-0.041754	-0.024005	-0.031201	-0.034891	-0.033158	-0.041334	-0.042380	-0.027237	-0.023394	-0.038018	-0.002635
-0.004964	-0.068284	-0.078706	-0.076324	-0.071924	-0.069199	-0.065524	-0.049392	-0.043581	-0.041770	-0.024124	-0.031713	-0.035677	-0.033375	-0.041893	-0.042147	-0.027457	-0.023461	-0.037861	-0.003085
-0.005450	-0.069670	-0.080031	-0.077345	-0.072474	-0.069745	-0.065647	-0.048884	-0.043985	-0.041488	-0.023508	-0.031607	-0.035622	-0.033932	-0.041821	-0.041825	-0.027639	-0.022990	-0.037886	-0.003506
-0.005388	-0.070653	-0.081195	-0.077786	-0.072852	-0.069916	-0.065592	-0.048815	-0.043872	-0.041171	-0.022506	-0.030884	-0.035409	-0.034066	-0.041453	-0.041964	-0.027303	-0.022670	-0.038184	-0.003495
-0.006067	-0.072330	-0.081712	-0.078803	-0.072928	-0.069726	-0.065510	-0.048415	-0.043801	-0.041604	-0.021524	-0.030456	-0.035415	-0.033557	-0.041309	-0.041600	-0.027302	-0.023261	-0.038370	-0.003893
-0.006884	-0.073853	-0.082445	-0.079227	-0.072912	-0.069606	-0.065434	-0.048110	-0.043787	-0.041814	-0.021055	-0.030762	-0.034540	-0.033393	-0.041223	-0.041450	-0.027245	-0.023530	-0.038536	-0.004325
-0.006843	-0.072492	-0.081859	-0.078031	-0.072712	-0.069268	-0.065365	-0.048427	-0.043562	-0.041850	-0.021493	-0.030643	-0.034184	-0.033087	-0.040775	-0.041680	-0.027186	-0.023291	-0.038783	-0.003713
-0.006619	-0.072262	-0.081186	-0.077252	-0.072568	-0.068998	-0.065419	-0.048615	-0.043559	-0.042329	-0.021900	-0.030310	-0.034521	-0.032823	-0.040889	-0.041745	-0.027286	-0.023886	-0.038749	-0.003372
-0.006787	-0.072807	-0.080935	-0.077335	-0.072304	-0.068762	-0.065337	-0.048850	-0.043393	-0.042538	-0.021741	-0.030578	-0.034193	-0.032565	-0.041121	-0.041855	-0.027331	-0.024138	-0.038328	-0.003397
-0.007373	-0.072587	-0.080917	-0.076618	-0.072579	-0.069393	-0.065395	-0.049773	-0.043428	-0.042221	-0.022080	-0.030343	-0.034080	-0.033181	-0.041225	-0.042308	-0.027961	-0.023875	-0.038266	-0.002927
-0.007060	-0.071404	-0.080080	-0.075809	-0.072655	-0.069611	-0.065625	-0.050173	-0.043731	-0.041846	-0.022987	-0.031012	-0.034621	-0.033614	-0.041561	-0.042571	-0.028077	-0.023783	-0.038068	-0.002679
-0.006078	-0.068900	-0.078373	-0.075735	-0.072443	-0.069357	-0.065667	-0.049491	-0.044013	-0.041944	-0.024339	-0.032821	-0.035759	-0.033647	-0.041947	-0.042095	-0.027751	-0.023677	-0.037751	-0.003258
-0.005289	-0.066839	-0.077904	-0.075865	-0.072142	-0.069698	-0.065580	-0.048927	-0.044031	-0.041524	-0.025281	-0.033611	-0.036448	-0.033937	-0.041943	-0.041938	-0.027654	-0.023150	-0.038022	-0.003562
-0.004824	-0.066104	-0.078210	-0.075908	-0.072305	-0.070039	-0.065555	-0.048894	-0.044067	-0.041236	-0.025872	-0.033779	-0.036840	-0.034125	-0.041488	-0.041760	-0.027649	-0.023038	-0.038371	-0.003484
-0.004263	-0.066051	-0.077755	-0.076234	-0.072183	-0.069585	-0.065563	-0.048241	-0.043851	-0.041819	-0.026183	-0.034548	-0.037282	-0.033627	-0.041201	-0.041116	-0.027355	-0.023542	-0.038457	-0.003984
-0.003767	-0.066239	-0.077673	-0.076562	-0.071747	-0.069025	-0.065355	-0.047631	-0.043520	-0.042018	-0.025730	-0.034771	-0.037273	-0.033074	-0.040808	-0.040744	-0.027087	-0.023832	-0.038668	-0.004285
-0.003764	-0.066735	-0.078304	-0.076284	-0.071760	-0.069062	-0.065358	-0.048375	-0.043494	-0.042184	-0.025478	-0.033821	-0.036888	-0.033098	-0.040645	-0.041355	-0.027140	-0.023823	-0.039054	-0.003925
-0.004340	-0.068240	-0.078820	-0.076406	-0.072014	-0.068812	-0.065462	-0.048771	-0.043527	-0.042586	-0.025162	-0.032914	-0.036516	-0.032738	-0.040994	-0.041836	-0.027441	-0.024056	-0.038792	-0.003664
-0.005016	-0.070397	-0.080005	-0.077193	-0.072446	-0.068686	-0.065297	-0.048929	-0.043495	-0.042856	-0.024484	-0.032321	-0.036050	-0.032711	-0.041323	-0.041890	-0.027908	-0.024331	-0.038401	-0.003613
-0.006005	-0.072031	-0.081627	-0.077776	-0.072629	-0.069184	-0.065322	-0.049667	-0.043370	-0.042499	-0.023237	-0.030720	-0.035278	-0.033130	-0.041444	-0.042430	-0.028019	-0.023914	-0.038374	-0.002961
-0.007516	-0.074711	-0.083306	-0.078388	-0.073266	-0.070102	-0.065487	-0.050085	-0.043698	-0.042203	-0.021784	-0.029465	-0.034806	-0.033843	-0.041912	-0.042811	-0.028195	-0.023950	-0.038244	-0.002539
-0.008017	-0.075795	-0.083682	-0.078969	-0.073599	-0.070368	-0.065510	-0.049327	-0.043970	-0.042210	-0.021359	-0.029709	-0.034766	-0.034082	-0.042004	-0.042404	-0.028263	-0.023926	-0.037763	-0.003076
-0.007745	-0.074939	-0.083503	-0.078965	-0.073259	-0.070225	-0.065601	-0.048519	-0.043745	-0.041850	-0.020993	-0.029764	-0.034583	-0.034189	-0.041676	-0.041863	-0.028093	-0.023330	-0.037727	-0.003475
-0.007376	-0.074794	-0.084058	-0.079404	-0.072962	-0.070162	-0.065736	-0.048656	-0.043653	-0.041779	-0.019969	-0.028855	-0.034410	-0.034342	-0.041383	-0.041718	-0.027656	-0.023136	-0.038163	-0.003684
-0.007917	-0.076096	-0.084343	-0.080321	-0.073157	-0.069773	-0.065599	-0.048280	-0.043704	-0.042132	-0.019477	-0.028971	-0.034283	-0.033857	-0.041160	-0.041547	-0.027197	-0.023469	-0.038392	-0.004166
-0.008086	-0.075850	-0.083667	-0.079916	-0.073307	-0.069495	-0.065602	-0.047796	-0.043400	-0.042146	-0.020431	-0.030414	-0.033937	-0.033569	-0.041135	-0.041622	-0.027364	-0.023632	-0.038668	-0.004435
-0.007263	-0.073838	-0.083060	-0.078779	-0.073000	-0.069506	-0.065810	-0.048111	-0.043285	-0.042127	-0.021178	-0.030179	-0.034160	-0.033421	-0.040979	-0.042032	-0.027938	-0.023576	-0.039105	-0.003887
