-0.021401	-0.023498	-0.039258	-0.046639	-0.052294	-0.056842	-0.057165	-0.043459	-0.041682	-0.056859	-0.068935	-0.066728	-0.059211	-0.032361	-0.046857	-0.047417	-0.031047	-0.026140	-0.038759	-0.003762
-0.024299	-0.022390	-0.037879	-0.045608	-0.051674	-0.056349	-0.057195	-0.043906	-0.041692	-0.057374	-0.070827	-0.067129	-0.059740	-0.031734	-0.046970	-0.047377	-0.031185	-0.026820	-0.038665	-0.003507
-0.026124	-0.022114	-0.037283	-0.045554	-0.051311	-0.056210	-0.057340	-0.044111	-0.041543	-0.057717	-0.071984	-0.067768	-0.059889	-0.032065	-0.047522	-0.047759	-0.031434	-0.027473	-0.038427	-0.003458
-0.027149	-0.021470	-0.037040	-0.044666	-0.051278	-0.056445	-0.057534	-0.044611	-0.041743	-0.057240	-0.072716	-0.067536	-0.060046	-0.032592	-0.047820	-0.048277	-0.031912	-0.027314	-0.038538	-0.002992
-0.027200	-0.021023	-0.036659	-0.044243	-0.051241	-0.056370	-0.057427	-0.044821	-0.041744	-0.056978	-0.072060	-0.066338	-0.060504	-0.032424	-0.047894	-0.048413	-0.031868	-0.027191	-0.038269	-0.002703
-0.024726	-0.022208	-0.037739	-0.045792	-0.051075	-0.056181	-0.057397	-0.044010	-0.041561	-0.056942	-0.068848	-0.064822	-0.060390	-0.032306	-0.047757	-0.048194	-0.031446	-0.027078	-0.037756	-0.003129
-0.019997	-0.024701	-0.040439	-0.047974	-0.051351	-0.056639	-0.057461	-0.044034	-0.041527	-0.056804	-0.064750	-0.063056	-0.059360	-0.032702	-0.047621	-0.048486	-0.031284	-0.026456	-0.037798	-0.003302
-0.016263	-0.027068	-0.042458	-0.048967	-0.052317	-0.057203	-0.057308	-0.044124	-0.041548	-0.056602	-0.061825	-0.061909	-0.058593	-0.033075	-0.047149	-0.048481	-0.030992	-0.025918	-0.038002	-0.003175
-0.014913	-0.028144	-0.042887	-0.049732	-0.052668	-0.057168	-0.057262	-0.043752	-0.041488	-0.056698	-0.061289	-0.062770	-0.058261	-0.033046	-0.046903	-0.048049	-0.030559	-0.025842	-0.038145	-0.003656
-0.015081	-0.027755	-0.042667	-0.050042	-0.052838	-0.057168	-0.057479	-0.043843	-0.041774	-0.056940	-0.062217	-0.063385	-0.058000	-0.032850	-0.046899	-0.047961	-0.030569	-0.025774	-0.038444	-0.004184
-0.016104	-0.027048	-0.042183	-0.048879	-0.053299	-0.057502	-0.057652	-0.044357	-0.042149	-0.057058	-0.063589	-0.063574	-0.058020	-0.032953	-0.046896	-0.048310	-0.030930	-0.025678	-0.038710	-0.003979
-0.018153	-0.026088	-0.040499	-0.047327	-0.052957	-0.056910	-0.057501	-0.043889	-0.042159	-0.057240	-0.064914	-0.064100	-0.058354	-0.032448	-0.046701	-0.048179	-0.031101	-0.026077	-0.038579	-0.003557
-0.019869	-0.024526	-0.038894	-0.046370	-0.052116	-0.056286	-0.057638	-0.043429	-0.041844	-0.057374	-0.066595	-0.064914	-0.058372	-0.031883	-0.046882	-0.048052	-0.031061	-0.026386	-0.038368	-0.003390
